Active,Admin2,Combined_Key,Confirmed,Country_Region,Deaths,FIPS,Incident_Rate,Last_Update,Lat,Long_,OBJECTID,People_Tested,Province_State,Recovered
0,Colonial Heights,"Colonial Heights, Virginia, US",0,US,0,51570,,1586178941000,37.26420587,-77.39609676,488,,Virginia,0
0,Colorado,"Colorado, Texas, US",2,US,0,48089,,1586178941000,29.622098,-96.5273805,489,,Texas,0
0,Colquitt,"Colquitt, Georgia, US",51,US,3,13071,,1586178941000,31.18810588,-83.7677946,490,,Georgia,0
0,Columbia,"Columbia, Arkansas, US",1,US,0,05027,,1586178941000,33.21230701,-93.22642793,491,,Arkansas,0
0,Columbia,"Columbia, Florida, US",13,US,0,12023,,1586178941000,30.22509788,-82.62160164,492,,Florida,0
0,Columbia,"Columbia, Georgia, US",36,US,0,13073,,1586178941000,33.54534185,-82.263524,493,,Georgia,0
0,Columbia,"Columbia, New York, US",69,US,3,36021,,1586178941000,42.24819348,-73.63089095,494,,New York,0
0,Columbia,"Columbia, Oregon, US",6,US,0,41009,,1586178941000,45.94464254,-123.0890898,495,,Oregon,0
0,Columbia,"Columbia, Pennsylvania, US",22,US,0,42037,,1586178941000,41.04821986,-76.40565017,496,,Pennsylvania,0
0,Columbia,"Columbia, Washington, US",1,US,0,53013,,1586178941000,46.29442881,-117.9051983,497,,Washington,0
0,Columbia,"Columbia, Wisconsin, US",19,US,0,55021,,1586178941000,43.46492199,-89.33589004,498,,Wisconsin,0
0,Columbiana,"Columbiana, Ohio, US",42,US,5,39029,,1586178941000,40.76932373,-80.78094576,499,,Ohio,0
0,Columbus,"Columbus, North Carolina, US",9,US,0,37047,,1586178941000,34.26744084,-78.65801424,500,,North Carolina,0
0,Colusa,"Colusa, California, US",2,US,0,06011,,1586178941000,39.17881957,-122.2331726,501,,California,0
0,Comal,"Comal, Texas, US",21,US,2,48091,,1586178941000,29.80811278,-98.27647225,502,,Texas,0
0,Comanche,"Comanche, Oklahoma, US",39,US,0,40031,,1586178941000,34.65973764,-98.47195055,503,,Oklahoma,0
0,Comanche,"Comanche, Texas, US",2,US,0,48093,,1586178941000,31.94854689,-98.55876441,504,,Texas,0
0,Concordia,"Concordia, Louisiana, US",5,US,1,22029,,1586178941000,31.44817835,-91.63814433,505,,Louisiana,0
0,Conecuh,"Conecuh, Alabama, US",2,US,0,01035,,1586178941000,31.43401703,-86.99320044,506,,Alabama,0
0,Contra Costa,"Contra Costa, California, US",386,US,6,06013,,1586178941000,37.91923498,-121.9289527,507,,California,0
0,Converse,"Converse, Wyoming, US",3,US,0,56009,,1586178941000,42.97272268,-105.5081848,508,,Wyoming,0
0,Conway,"Conway, Arkansas, US",1,US,1,05029,,1586178941000,35.26205537,-92.70506566,509,,Arkansas,0
0,Cook,"Cook, Georgia, US",1,US,0,13075,,1586178941000,31.16068491,-83.42947229,510,,Georgia,0
0,Cook,"Cook, Illinois, US",8034,US,186,17031,,1586178941000,41.84144849,-87.81658794,511,,Illinois,0
0,Cooper,"Cooper, Missouri, US",2,US,0,29053,,1586178941000,38.844478,-92.80896081,512,,Missouri,0
0,Coos,"Coos, New Hampshire, US",1,US,0,33007,,1586178941000,44.69063265,-71.30633239,513,,New Hampshire,0
0,Coosa,"Coosa, Alabama, US",7,US,0,01037,,1586178941000,32.93690146,-86.24847739,514,,Alabama,0
0,Copiah,"Copiah, Mississippi, US",16,US,0,28029,,1586178941000,31.86977774,-90.44565118,515,,Mississippi,0
0,Cortland,"Cortland, New York, US",14,US,0,36023,,1586178941000,42.59509207,-76.07048931,516,,New York,0
0,Coryell,"Coryell, Texas, US",5,US,0,48099,,1586178941000,31.39078397,-97.79936155,517,,Texas,0
0,Coshocton,"Coshocton, Ohio, US",9,US,0,39031,,1586178941000,40.30096166,-81.91729018,518,,Ohio,0
0,Costilla,"Costilla, Colorado, US",3,US,0,08023,,1586178941000,37.27732493,-105.4276548,519,,Colorado,0
0,Cotton,"Cotton, Oklahoma, US",4,US,0,40033,,1586178941000,34.28845626,-98.37053567,520,,Oklahoma,0
0,Cottonwood,"Cottonwood, Minnesota, US",5,US,0,27033,,1586178941000,44.00715262,-95.18138802,521,,Minnesota,0
0,Covington,"Covington, Alabama, US",4,US,0,01039,,1586178941000,31.2477854,-86.45050893,522,,Alabama,0
0,Covington,"Covington, Mississippi, US",6,US,0,28031,,1586178941000,31.63225413,-89.55389939,523,,Mississippi,0
0,Covington,"Covington, Virginia, US",1,US,0,51580,,1586178941000,37.7824656,-79.98631446,524,,Virginia,0
0,Coweta,"Coweta, Georgia, US",67,US,2,13077,,1586178941000,33.35334302,-84.76129976,525,,Georgia,0
0,Cowley,"Cowley, Kansas, US",1,US,0,20035,,1586178941000,37.23781842,-96.83776647,526,,Kansas,0
0,Cowlitz,"Cowlitz, Washington, US",18,US,0,53015,,1586178941000,46.19074721,-122.6782231,527,,Washington,0
0,Craig,"Craig, Oklahoma, US",3,US,0,40035,,1586178941000,36.76268118,-95.20916602,528,,Oklahoma,0
0,Craighead,"Craighead, Arkansas, US",20,US,0,05031,,1586178941000,35.83018283,-90.63235729,529,,Arkansas,0
0,Crane,"Crane, Texas, US",2,US,0,48103,,1586178941000,31.43052248,-102.5143314,530,,Texas,0
0,Craven,"Craven, North Carolina, US",15,US,0,37049,,1586178941000,35.11833364,-77.08398081,531,,North Carolina,0
0,Crawford,"Crawford, Arkansas, US",1,US,0,05033,,1586178941000,35.58928601,-94.2446814,532,,Arkansas,0
0,Crawford,"Crawford, Georgia, US",1,US,0,13079,,1586178941000,32.71391813,-83.98061238,533,,Georgia,0
0,Crawford,"Crawford, Illinois, US",3,US,0,17033,,1586178941000,39.0032229,-87.75954624,534,,Illinois,0
0,Crawford,"Crawford, Indiana, US",5,US,0,18025,,1586178941000,38.28814402,-86.44518825,535,,Indiana,0
0,Crawford,"Crawford, Iowa, US",4,US,0,19047,,1586178941000,42.03718237,-95.3819718,536,,Iowa,0
0,Crawford,"Crawford, Kansas, US",6,US,1,20037,,1586178941000,37.50675523,-94.85245778,537,,Kansas,0
0,Crawford,"Crawford, Michigan, US",1,US,0,26039,,1586178941000,44.68255561,-84.61006219,538,,Michigan,0
0,Crawford,"Crawford, Missouri, US",3,US,0,29055,,1586178941000,37.97663738,-91.30528104,539,,Missouri,0
0,Crawford,"Crawford, Ohio, US",9,US,0,39033,,1586178941000,40.85065156,-82.91989099,540,,Ohio,0
0,Crawford,"Crawford, Pennsylvania, US",7,US,0,42039,,1586178941000,41.68447709,-80.10760592,541,,Pennsylvania,0
0,Crawford,"Crawford, Wisconsin, US",2,US,0,55023,,1586178941000,43.23870316,-90.93073686,542,,Wisconsin,0
0,Creek,"Creek, Oklahoma, US",44,US,1,40037,,1586178941000,35.90230551,-96.37086028,543,,Oklahoma,0
0,Crenshaw,"Crenshaw, Alabama, US",2,US,0,01041,,1586178941000,31.72941803,-86.31593104,544,,Alabama,0
0,Crisp,"Crisp, Georgia, US",28,US,0,13081,,1586178941000,31.92289565,-83.76811843,545,,Georgia,0
0,Crittenden,"Crittenden, Arkansas, US",53,US,0,05035,,1586178941000,35.21247318,-90.30839406,546,,Arkansas,0
0,Crittenden,"Crittenden, Kentucky, US",1,US,0,21055,,1586178941000,37.35839237,-88.0882609,547,,Kentucky,0
0,Crook,"Crook, Oregon, US",1,US,0,41013,,1586178941000,44.14230227,-120.356297,548,,Oregon,0
0,Crook,"Crook, Wyoming, US",1,US,0,56011,,1586178941000,44.58855102,-104.5697705,549,,Wyoming,0
0,Cross,"Cross, Arkansas, US",5,US,0,05037,,1586178941000,35.29631396,-90.77185818,550,,Arkansas,0
0,Crow Wing,"Crow Wing, Minnesota, US",6,US,0,27035,,1586178941000,46.48096553,-94.06755609,551,,Minnesota,0
0,Crowley,"Crowley, Colorado, US",1,US,1,08025,,1586178941000,38.32608609,-103.7844965,552,,Colorado,0
0,Cullman,"Cullman, Alabama, US",15,US,1,01043,,1586178941000,34.13020303,-86.86888037,553,,Alabama,0
0,Culpeper,"Culpeper, Virginia, US",8,US,0,51047,,1586178941000,38.48199985,-77.9563087,554,,Virginia,0
0,Cumberland,"Cumberland, Illinois, US",1,US,0,17035,,1586178941000,39.27432424,-88.2401158,555,,Illinois,0
0,Cumberland,"Cumberland, Kentucky, US",1,US,0,21057,,1586178941000,36.78926125,-85.39050034,556,,Kentucky,0
0,Cumberland,"Cumberland, Maine, US",238,US,5,23005,,1586178941000,43.8370751,-70.37226999,557,,Maine,0
0,Cumberland,"Cumberland, New Jersey, US",54,US,2,34011,,1586178941000,39.37199394,-75.10712559,558,,New Jersey,0
0,Cumberland,"Cumberland, North Carolina, US",48,US,0,37051,,1586178941000,35.04762133,-78.82623165,559,,North Carolina,0
0,Cumberland,"Cumberland, Pennsylvania, US",58,US,2,42041,,1586178941000,40.1625372,-77.26130755,560,,Pennsylvania,0
0,Cumberland,"Cumberland, Tennessee, US",26,US,0,47035,,1586178941000,35.95271721,-84.99840585,561,,Tennessee,0
0,Cumberland,"Cumberland, Virginia, US",2,US,0,51049,,1586178941000,37.51328851,-78.24398086,562,,Virginia,0
0,Cuming,"Cuming, Nebraska, US",2,US,0,31039,,1586178941000,41.91637624,-96.78730772,563,,Nebraska,0
0,Currituck,"Currituck, North Carolina, US",2,US,0,37053,,1586178941000,36.36123664,-75.95876401,564,,North Carolina,0
0,Curry,"Curry, New Mexico, US",6,US,0,35009,,1586178941000,34.57421077,-103.3468876,565,,New Mexico,0
0,Custer,"Custer, Colorado, US",2,US,0,08027,,1586178941000,38.10883162,-105.3683478,566,,Colorado,0
0,Custer,"Custer, Idaho, US",2,US,0,16037,,1586178941000,44.24186819,-114.2855494,567,,Idaho,0
0,Custer,"Custer, Oklahoma, US",5,US,0,40039,,1586178941000,35.63853802,-99.00170785,568,,Oklahoma,0
0,Cuyahoga,"Cuyahoga, Ohio, US",826,US,14,39035,,1586178941000,41.424119,-81.65918339,569,,Ohio,0
0,Dade,"Dade, Georgia, US",1,US,1,13083,,1586178941000,34.8549167,-85.50490424,570,,Georgia,0
0,Dakota,"Dakota, Minnesota, US",63,US,2,27037,,1586178941000,44.67172617,-93.06299363,571,,Minnesota,0
0,Dale,"Dale, Alabama, US",2,US,0,01045,,1586178941000,31.43037123,-85.61095742,572,,Alabama,0
0,Dallas,"Dallas, Alabama, US",7,US,0,01047,,1586178941000,32.32688101,-87.1086671,573,,Alabama,0
0,Dallas,"Dallas, Arkansas, US",1,US,0,05039,,1586178941000,33.97042763,-92.65167437,574,,Arkansas,0
0,Dallas,"Dallas, Iowa, US",35,US,0,19049,,1586178941000,41.68560356,-94.04127625,575,,Iowa,0
0,Dallas,"Dallas, Texas, US",1112,US,18,48113,,1586178941000,32.76670599,-96.7779605,576,,Texas,0
0,Dane,"Dane, Wisconsin, US",280,US,9,55025,,1586178941000,43.06601594,-89.41733797,577,,Wisconsin,0
0,Danville,"Danville, Virginia, US",12,US,0,51590,,1586178941000,36.58022376,-79.40395668,578,,Virginia,0
0,Dare,"Dare, North Carolina, US",6,US,0,37055,,1586178941000,35.66520691,-75.71767334,579,,North Carolina,0
0,Darke,"Darke, Ohio, US",32,US,4,39037,,1586178941000,40.13412966,-84.6194517,580,,Ohio,0
0,Darlington,"Darlington, South Carolina, US",19,US,0,45031,,1586178941000,34.33358335,-79.96027485,581,,South Carolina,0
0,Dauphin,"Dauphin, Pennsylvania, US",118,US,1,42043,,1586178941000,40.41377078,-76.77993242,582,,Pennsylvania,0
0,Davidson,"Davidson, North Carolina, US",57,US,0,37057,,1586178941000,35.79115496,-80.21256572,583,,North Carolina,0
0,Davidson,"Davidson, Tennessee, US",801,US,6,47037,,1586178941000,36.17007426,-86.78646056,584,,Tennessee,0
0,Davie,"Davie, North Carolina, US",16,US,2,37059,,1586178941000,35.93099927,-80.54496571,585,,North Carolina,0
0,Daviess,"Daviess, Indiana, US",2,US,0,18027,,1586178941000,38.70186039,-87.07185406,586,,Indiana,0
0,Daviess,"Daviess, Kentucky, US",55,US,1,21059,,1586178941000,37.73028906,-87.0901948,587,,Kentucky,0
0,Davis,"Davis, Utah, US",142,US,2,49011,,1586178941000,40.99001837,-112.1139997,588,,Utah,0
0,Davison,"Davison, South Dakota, US",3,US,0,46035,,1586178941000,43.67490933,-98.14458906,589,,South Dakota,0
0,Dawson,"Dawson, Georgia, US",16,US,0,13085,,1586178941000,34.44244079,-84.16964071,590,,Georgia,0
0,Dawson,"Dawson, Nebraska, US",1,US,0,31047,,1586178941000,40.87028216,-99.8201461,591,,Nebraska,0
0,Dawson,"Dawson, Texas, US",7,US,0,48115,,1586178941000,32.74255572,-101.9477242,592,,Texas,0
0,De Soto,"De Soto, Louisiana, US",80,US,3,22031,,1586178941000,32.05457447,-93.74130302,593,,Louisiana,0
0,De Witt,"De Witt, Illinois, US",2,US,0,17039,,1586178941000,40.17514519,-88.90959682,594,,Illinois,0
0,DeKalb,"DeKalb, Alabama, US",14,US,0,01049,,1586178941000,34.45946862,-85.80782906,595,,Alabama,0
0,DeKalb,"DeKalb, Georgia, US",549,US,9,13089,,1586178941000,33.76944049,-84.22396017,596,,Georgia,0
0,DeKalb,"DeKalb, Illinois, US",22,US,0,17037,,1586178941000,41.89373302,-88.76958483,597,,Illinois,0
0,DeKalb,"DeKalb,Indiana,US",4,US,0,18033,,1586178941000,41.39804622,-84.99906934,598,,Indiana,0
0,DeKalb,"DeKalb, Missouri, US",1,US,0,29063,,1586178941000,39.89201062,-94.40476508,599,,Missouri,0
0,DeKalb,"DeKalb,Tennessee,US",7,US,0,,,1586178941000,35.97616272,-85.83689361,600,,Tennessee,0
0,DeSoto,"DeSoto,Florida,US",12,US,2,,,1586178941000,27.18677893,-81.80941373,601,,Florida,0
0,DeSoto,"DeSoto, Mississippi, US",132,US,1,28033,,1586178941000,34.87625235,-89.99091418,602,,Mississippi,0
0,DeWitt,"DeWitt, Texas, US",7,US,0,48123,,1586178941000,29.08101855,-97.3568117,603,,Texas,0
0,Deaf Smith,"Deaf Smith, Texas, US",5,US,0,48117,,1586178941000,34.96522957,-102.6054267,604,,Texas,0
0,Dearborn,"Dearborn, Indiana, US",33,US,1,18029,,1586178941000,39.14647946,-84.97333539,605,,Indiana,0
0,Decatur,"Decatur, Georgia, US",17,US,0,13087,,1586178941000,30.87967778,-84.57619536,606,,Georgia,0
0,Decatur,"Decatur, Indiana, US",80,US,4,18031,,1586178941000,39.30712658,-85.50087166,607,,Indiana,0
0,Decatur,"Decatur, Tennessee, US",0,US,0,47039,,1586178941000,35.60048904,-88.11043779,608,,Tennessee,0
0,Deer Lodge,"Deer Lodge, Montana, US",3,US,0,30023,,1586178941000,46.05953325,-113.073353,609,,Montana,0
0,Defiance,"Defiance, Ohio, US",7,US,0,39039,,1586178941000,41.32398837,-84.49076944,610,,Ohio,0
0,Del Norte,"Del Norte, California, US",2,US,0,06015,,1586178941000,41.74228275,-123.8974063,611,,California,0
0,Delaware,"Delaware, Indiana, US",37,US,1,18035,,1586178941000,40.22787247,-85.39732772,612,,Indiana,0
0,Delaware,"Delaware, Iowa, US",0,US,0,19055,,1586178941000,42.47104597,-91.3664492,613,,Iowa,0
0,Delaware,"Delaware, New York, US",27,US,1,36025,,1586178941000,42.19837623,-74.96709306,614,,New York,0
0,Delaware,"Delaware, Ohio, US",70,US,1,39041,,1586178941000,40.27942393,-83.00457058,615,,Ohio,0
0,Delaware,"Delaware, Oklahoma, US",12,US,0,40041,,1586178941000,36.40823634,-94.80325046,616,,Oklahoma,0
0,Delaware,"Delaware, Pennsylvania, US",708,US,14,42045,,1586178941000,39.91680171,-75.40243663,617,,Pennsylvania,0
0,Delta,"Delta, Colorado, US",4,US,0,08029,,1586178941000,38.86246243,-107.8631342,618,,Colorado,0
0,Delta,"Delta, Michigan, US",7,US,0,26041,,1586178941000,45.9048491,-86.9080745,619,,Michigan,0
0,Denton,"Denton, Texas, US",304,US,7,48121,,1586178941000,33.20521901,-97.11691153,620,,Texas,0
0,Denver,"Denver, Colorado, US",825,US,16,08031,,1586178941000,39.76018276,-104.8725695,621,,Colorado,0
0,Des Moines,"Des Moines, Iowa, US",1,US,0,19057,,1586178941000,40.92012606,-91.18326592,622,,Iowa,0
0,Deschutes,"Deschutes, Oregon, US",39,US,0,41017,,1586178941000,43.91570171,-121.2289121,623,,Oregon,0
0,Desha,"Desha, Arkansas, US",5,US,0,05041,,1586178941000,33.83011025,-91.25500948,624,,Arkansas,0
0,Deuel,"Deuel, South Dakota, US",1,US,0,46039,,1586178941000,44.75994309,-96.66943645,625,,South Dakota,0
0,Dickenson,"Dickenson, Virginia, US",0,US,0,51051,,1586178941000,37.12560977,-82.35124171,626,,Virginia,0
0,Dickinson,"Dickinson, Iowa, US",1,US,0,19059,,1586178941000,43.37787725,-95.1510206,627,,Iowa,0
0,Dickinson,"Dickinson, Michigan, US",1,US,1,26043,,1586178941000,46.00999672,-87.86961634,628,,Michigan,0
0,Dickson,"Dickson, Tennessee, US",23,US,0,47043,,1586178941000,36.14669837,-87.35891709,629,,Tennessee,0
0,Dillon,"Dillon, South Carolina, US",1,US,0,45033,,1586178941000,34.39007791,-79.37741872,630,,South Carolina,0
0,Dinwiddie,"Dinwiddie, Virginia, US",0,US,0,51053,,1586178941000,37.07544585,-77.63451754,631,,Virginia,0
0,District of Columbia,"District of Columbia,District of Columbia,US",1002,US,22,11001,,1586178941000,38.90417773,-77.01655992,632,,District of Columbia,0
0,Divide,"Divide, North Dakota, US",1,US,0,38023,,1586178941000,48.8149387,-103.4873611,633,,North Dakota,0
0,Dixie,"Dixie, Florida, US",1,US,0,12029,,1586178941000,29.60631086,-83.15724673,634,,Florida,0
0,Dodge,"Dodge, Georgia, US",6,US,0,13091,,1586178941000,32.17265114,-83.16948926,635,,Georgia,0
0,Dodge,"Dodge, Minnesota, US",10,US,0,27039,,1586178941000,44.02238415,-92.86244324,636,,Minnesota,0
0,Dodge,"Dodge, Nebraska, US",7,US,0,31053,,1586178941000,41.58071748,-96.65598179,637,,Nebraska,0
0,Dodge,"Dodge, Wisconsin, US",14,US,0,55027,,1586178941000,43.41576662,-88.70928178,638,,Wisconsin,0
0,Dona Ana,"Dona Ana,New Mexico,US",29,US,0,35013,,1586178941000,32.35275771,-106.8329387,639,,New Mexico,0
0,Doniphan,"Doniphan, Kansas, US",1,US,0,20043,,1586178941000,39.79067154,-95.14056866,640,,Kansas,0
0,Donley,"Donley, Texas, US",7,US,0,48129,,1586178941000,34.96517499,-100.8140093,641,,Texas,0
0,Dooly,"Dooly, Georgia, US",15,US,1,13093,,1586178941000,32.15630737,-83.79746561,642,,Georgia,0
0,Door,"Door, Wisconsin, US",4,US,0,55029,,1586178941000,44.95856458,-87.30002707,643,,Wisconsin,0
0,Dorchester,"Dorchester, Maryland, US",1,US,0,24019,,1586178941000,38.45413522,-76.02752426,644,,Maryland,0
0,Dorchester,"Dorchester, South Carolina, US",44,US,0,45035,,1586178941000,33.0794369,-80.40502652,645,,South Carolina,0
0,Dougherty,"Dougherty, Georgia, US",688,US,31,13095,,1586178941000,31.53328528,-84.21722377,646,,Georgia,0
0,Douglas,"Douglas, Colorado, US",223,US,3,08035,,1586178941000,39.33133796,-104.930001,647,,Colorado,0
0,Douglas,"Douglas, Georgia, US",91,US,5,13097,,1586178941000,33.70291126,-84.77026156,648,,Georgia,0
0,Douglas,"Douglas, Illinois, US",9,US,0,17041,,1586178941000,39.76768052,-88.21854195,649,,Illinois,0
0,Douglas,"Douglas, Kansas, US",33,US,0,20045,,1586178941000,38.88503636,-95.2925121,650,,Kansas,0
0,Douglas,"Douglas, Minnesota, US",1,US,0,27041,,1586178941000,45.93348491,-95.45335469,651,,Minnesota,0
0,Douglas,"Douglas, Nebraska, US",144,US,3,31055,,1586178941000,41.29518299,-96.15085305,652,,Nebraska,0
0,Douglas,"Douglas, Nevada, US",7,US,0,32005,,1586178941000,38.912862,-119.6171333,653,,Nevada,0
0,Douglas,"Douglas, Oregon, US",11,US,0,41019,,1586178941000,43.27941273,-123.167291,654,,Oregon,0
0,Douglas,"Douglas, Washington, US",10,US,0,53017,,1586178941000,47.7361335,-119.692937,655,,Washington,0
0,Douglas,"Douglas, Wisconsin, US",7,US,0,55031,,1586178941000,46.43222285,-91.91595768,656,,Wisconsin,0
0,Drew,"Drew, Arkansas, US",5,US,0,05043,,1586178941000,33.59035001,-91.71777921,657,,Arkansas,0
0,DuPage,"DuPage, Illinois, US",656,US,22,17043,,1586178941000,41.85116968,-88.08642662,658,,Illinois,0
0,Dubois,"Dubois, Indiana, US",6,US,0,18037,,1586178941000,38.36597551,-86.8792417,659,,Indiana,0
0,Dubuque,"Dubuque, Iowa, US",24,US,1,19061,,1586178941000,42.46815349,-90.88181925,660,,Iowa,0
0,Duchesne,"Duchesne, Utah, US",1,US,0,49013,,1586178941000,40.29772254,-110.425237,661,,Utah,0
0,Dukes and Nantucket,"Dukes and Nantucket,Massachusetts,US",17,US,0,,,1586178941000,41.40674725,-70.68763497,662,,Massachusetts,0
0,Dunklin,"Dunklin, Missouri, US",7,US,0,29069,,1586178941000,36.27167174,-90.09122243,663,,Missouri,0
0,Dunn,"Dunn, North Dakota, US",1,US,0,38025,,1586178941000,47.35423935,-102.6160468,664,,North Dakota,0
0,Dunn,"Dunn, Wisconsin, US",5,US,0,55033,,1586178941000,44.94562799,-91.8962481,665,,Wisconsin,0
0,Duplin,"Duplin, North Carolina, US",5,US,0,37061,,1586178941000,34.93449805,-77.93140529,666,,North Carolina,0
0,Durham,"Durham, North Carolina, US",188,US,1,37063,,1586178941000,36.03638492,-78.87608331,667,,North Carolina,0
0,Dutchess,"Dutchess, New York, US",1077,US,8,36027,,1586178941000,41.7648606,-73.74356679,668,,New York,0
0,Duval,"Duval, Florida, US",413,US,9,12031,,1586178941000,30.33225875,-81.66976468,669,,Florida,0
0,Dyer,"Dyer, Tennessee, US",9,US,0,47045,,1586178941000,36.05931946,-89.41542855,670,,Tennessee,0
0,Eagle,"Eagle, Colorado, US",339,US,5,08037,,1586178941000,39.62754308,-106.6933637,671,,Colorado,0
0,Early,"Early, Georgia, US",70,US,1,13099,,1586178941000,31.32155345,-84.90255207,672,,Georgia,0
0,East Baton Rouge,"East Baton Rouge, Louisiana, US",656,US,22,22033,,1586178941000,30.53842039,-91.09777565,673,,Louisiana,0
0,East Carroll,"East Carroll, Louisiana, US",1,US,0,22035,,1586178941000,32.73926954,-91.23425694,674,,Louisiana,0
0,East Feliciana,"East Feliciana, Louisiana, US",27,US,0,22037,,1586178941000,30.84425359,-91.04976723,675,,Louisiana,0
0,Eastland,"Eastland, Texas, US",3,US,0,48133,,1586178941000,32.32743996,-98.83243566,676,,Texas,0
0,Eaton,"Eaton, Michigan, US",55,US,2,26045,,1586178941000,42.59599185,-84.83740035,677,,Michigan,0
0,Eau Claire,"Eau Claire, Wisconsin, US",21,US,0,55035,,1586178941000,44.726614,-91.28609183,678,,Wisconsin,0
0,Ector,"Ector, Texas, US",26,US,0,48135,,1586178941000,31.86898877,-102.5429428,679,,Texas,0
0,Eddy,"Eddy, New Mexico, US",4,US,1,35015,,1586178941000,32.47167456,-104.3053527,680,,New Mexico,0
0,Eddy,"Eddy, North Dakota, US",1,US,0,38027,,1586178941000,47.71701474,-98.90432337,681,,North Dakota,0
0,Edgecombe,"Edgecombe, North Carolina, US",5,US,0,37065,,1586178941000,35.91230639,-77.59436892,682,,North Carolina,0
0,Edgefield,"Edgefield, South Carolina, US",6,US,0,45037,,1586178941000,33.77221995,-81.96231108,683,,South Carolina,0
0,Edmonson,"Edmonson, Kentucky, US",5,US,0,21061,,1586178941000,37.21218923,-86.23955613,684,,Kentucky,0
0,Effingham,"Effingham, Georgia, US",12,US,1,13103,,1586178941000,32.36616021,-81.34280942,685,,Georgia,0
0,Effingham,"Effingham, Illinois, US",1,US,0,17049,,1586178941000,39.05935711,-88.58969584,686,,Illinois,0
0,El Dorado,"El Dorado, California, US",22,US,0,06017,,1586178941000,38.77965956,-120.5233166,687,,California,0
0,El Paso,"El Paso, Colorado, US",435,US,25,08041,,1586178941000,38.83240149,-104.5251411,688,,Colorado,0
0,El Paso,"El Paso,Texas,US",122,US,0,48141,,1586178941000,31.76980765,-106.2363275,689,,Texas,0
0,Elbert,"Elbert, Colorado, US",9,US,1,08039,,1586178941000,39.28656773,-104.1358721,690,,Colorado,0
0,Elbert,"Elbert, Georgia, US",1,US,0,13105,,1586178941000,34.11302332,-82.83936148,691,,Georgia,0
0,Elkhart,"Elkhart, Indiana, US",35,US,3,18039,,1586178941000,41.59761169,-85.85875695,692,,Indiana,0
0,Elko,"Elko, Nevada, US",8,US,1,32007,,1586178941000,41.14531606,-115.3577619,693,,Nevada,0
0,Ellis,"Ellis, Texas, US",32,US,2,48139,,1586178941000,32.34894117,-96.79371841,694,,Texas,0
0,Elmore,"Elmore, Alabama, US",19,US,0,01051,,1586178941000,32.59785413,-86.14415284,695,,Alabama,0
0,Elmore,"Elmore, Idaho, US",11,US,0,16039,,1586178941000,43.3507101,-115.4701578,696,,Idaho,0
0,Emanuel,"Emanuel, Georgia, US",1,US,0,13107,,1586178941000,32.59221302,-82.30239915,697,,Georgia,0
0,Emery,"Emery, Utah, US",1,US,0,49015,,1586178941000,38.99617072,-110.7013958,698,,Utah,0
0,Emmet,"Emmet, Michigan, US",13,US,2,26047,,1586178941000,45.52625509,-84.89083249,699,,Michigan,0
0,Emmons,"Emmons, North Dakota, US",1,US,0,38029,,1586178941000,46.28398398,-100.2389766,700,,North Dakota,0
0,Emporia,"Emporia, Virginia, US",2,US,0,51595,,1586178941000,36.69455571,-77.53406129,701,,Virginia,0
0,Erath,"Erath, Texas, US",10,US,1,48143,,1586178941000,32.23602653,-98.21773417,702,,Texas,0
0,Erie,"Erie, New York, US",1059,US,27,36029,,1586178941000,42.76249024,-78.73063652,703,,New York,0
0,Erie,"Erie, Ohio, US",8,US,1,39043,,1586178941000,41.36796058,-82.62904521,704,,Ohio,0
0,Erie,"Erie, Pennsylvania, US",19,US,0,42049,,1586178941000,41.99253829,-80.03301954,705,,Pennsylvania,0
0,Escambia,"Escambia, Alabama, US",3,US,0,01053,,1586178941000,31.1256789,-87.15918694,706,,Alabama,0
0,Escambia,"Escambia, Florida, US",125,US,1,12033,,1586178941000,30.67652764,-87.37284571,707,,Florida,0
0,Essex,"Essex, Massachusetts, US",1506,US,27,25009,,1586178941000,42.6687626,-70.94687179,708,,Massachusetts,0
0,Essex,"Essex, New Jersey, US",4082,US,172,34013,,1586178941000,40.78681335,-74.24657979,709,,New Jersey,0
0,Essex,"Essex, New York, US",9,US,0,36031,,1586178941000,44.11630765,-73.77297842,710,,New York,0
0,Essex,"Essex, Virginia, US",0,US,0,51057,,1586178941000,37.93357639,-76.94230311,711,,Virginia,0
0,Etowah,"Etowah, Alabama, US",36,US,3,01055,,1586178941000,34.04567266,-86.04051873,712,,Alabama,0
0,Evangeline,"Evangeline, Louisiana, US",19,US,0,22039,,1586178941000,30.72985248,-92.39915924,713,,Louisiana,0
0,Fairbanks North Star,"Fairbanks North Star, Alaska, US",53,US,0,02090,,1586178941000,64.80726247,-146.5692662,714,,Alaska,0
0,Fairfax,"Fairfax, Virginia, US",426,US,2,51059,,1586178941000,38.83677558,-77.27565836,715,,Virginia,0
0,Fairfax City,"Fairfax City, Virginia, US",0,US,0,51600,,1586178941000,38.85157547,-77.2977964,716,,Virginia,0
0,Fairfield,"Fairfield, Connecticut, US",3050,US,96,09001,,1586178941000,41.26809896,-73.3881171,717,,Connecticut,0
0,Fairfield,"Fairfield, Ohio, US",46,US,0,39045,,1586178941000,39.75107189,-82.63088163,718,,Ohio,0
0,Fairfield,"Fairfield, South Carolina, US",14,US,0,45039,,1586178941000,34.39287073,-81.1195624,719,,South Carolina,0
